OpportunityId,AccountId,RepId,ProductId,CreatedDate,CloseDate,Stage,Amount,IsWon
1245,78,20,1,2025-03-28,2025-04-30,Closed Lost,12600.0,False
1246,40,4,2,2024-12-06,,Negotiation,12700.0,False
1247,41,7,1,2026-02-01,2026-06-18,Closed Lost,4900.0,False
1248,86,14,1,2025-12-07,,Negotiation,7300.0,False
1249,11,14,3,2025-09-13,,Negotiation,2600.0,False
1250,23,4,2,2025-04-05,2025-09-11,Closed Won,10900.0,True
1251,1,16,1,2025-12-16,2026-02-20,Closed Lost,16300.0,False
1252,46,1,2,2025-10-04,,Qualified,3900.0,False
1253,21,17,2,2025-11-22,2025-12-13,Closed Lost,4500.0,False
1254,90,10,3,2024-09-12,2024-12-22,Closed Lost,8000.0,False
1255,36,16,2,2025-03-13,2025-08-08,Closed Lost,8700.0,False
1256,54,16,3,2025-10-13,2026-03-02,Closed Won,6200.0,True
1257,87,8,1,2025-10-12,2026-01-07,Closed Won,5400.0,True
1258,57,7,2,2025-11-13,2025-12-07,Closed Lost,5400.0,False
1259,1,6,1,2026-01-16,2026-02-11,Closed Lost,7900.0,False
1260,63,16,2,2024-11-15,2025-03-16,Closed Lost,10900.0,False
1261,54,20,1,2025-02-05,2025-03-23,Closed Won,7900.0,True
1262,55,16,2,2025-09-10,2025-10-25,Closed Lost,7500.0,False
1263,40,7,2,2025-12-03,2026-01-10,Closed Lost,3400.0,False
1264,15,9,2,2024-11-02,2025-03-12,Closed Lost,12500.0,False
1265,21,14,2,2026-01-25,2026-05-19,Closed Won,7900.0,True
1266,47,11,2,2025-12-08,,Proposal,6500.0,False
1267,73,14,2,2025-05-07,2025-08-31,Closed Lost,9200.0,False
1268,53,7,2,2025-05-24,,Proposal,5300.0,False
1269,9,1,2,2024-09-11,2024-11-30,Closed Lost,6600.0,False
1270,74,13,2,2025-12-25,,Proposal,8600.0,False
1271,52,20,1,2025-12-25,2026-02-18,Closed Lost,5800.0,False
1272,57,3,3,2025-07-14,2025-10-09,Closed Lost,3600.0,False
1273,26,20,2,2026-02-02,2026-06-04,Closed Lost,3300.0,False
1274,41,4,3,2024-11-19,2024-12-18,Closed Won,10100.0,True
1275,35,11,2,2025-12-21,2026-04-04,Closed Lost,8000.0,False
1276,63,2,2,2025-08-07,2025-10-24,Closed Lost,7800.0,False
1277,25,14,1,2024-11-14,2025-04-10,Closed Lost,4500.0,False
1278,90,12,1,2025-09-13,,Qualified,8000.0,False
1279,75,17,3,2024-11-17,2025-01-19,Closed Lost,6600.0,False
1280,38,12,1,2025-06-25,2025-11-26,Closed Lost,6000.0,False
1281,2,12,1,2025-01-23,2025-04-25,Closed Lost,7800.0,False
1282,7,1,3,2025-11-05,2025-12-04,Closed Won,9400.0,True
1283,82,13,1,2025-05-13,,Proposal,19400.0,False
1284,91,14,2,2025-10-17,,Negotiation,10700.0,False
1285,34,2,3,2025-12-28,,Negotiation,12400.0,False
1286,91,12,3,2025-10-07,,Proposal,14100.0,False
1287,17,16,2,2025-02-11,2025-03-22,Closed Lost,5500.0,False
1288,43,4,1,2024-08-26,2024-10-17,Closed Lost,6900.0,False
1289,59,8,3,2025-12-07,2026-03-04,Closed Lost,5200.0,False
1290,51,2,3,2024-12-10,,Qualified,5800.0,False
1291,54,10,2,2024-09-28,,Qualified,6500.0,False
1292,24,9,2,2024-09-22,2024-12-24,Closed Won,5700.0,True
1293,25,15,1,2025-09-07,2025-09-28,Closed Lost,9100.0,False
1294,71,13,3,2025-05-17,,Negotiation,10100.0,False
1295,52,17,1,2024-09-02,2025-01-07,Closed Won,4200.0,True
1296,70,16,1,2025-08-01,,Proposal,6900.0,False
1297,88,2,2,2026-02-17,2026-04-30,Closed Lost,7000.0,False
1298,33,20,3,2025-02-04,2025-03-21,Closed Lost,3900.0,False
1299,49,20,3,2025-07-30,2025-08-23,Closed Lost,5500.0,False
1300,29,14,3,2025-12-17,2026-06-01,Closed Won,12500.0,True
1301,63,3,2,2024-09-10,2024-10-07,Closed Won,12500.0,True
1302,22,12,2,2025-02-22,2025-08-15,Closed Lost,3600.0,False
1303,26,8,2,2026-02-18,,Qualified,10300.0,False
1304,28,2,2,2024-09-01,2024-09-09,Closed Lost,3900.0,False
1305,85,4,2,2025-03-02,,Qualified,6600.0,False
1306,49,14,3,2025-07-08,2025-08-22,Closed Lost,7700.0,False
1307,71,16,1,2025-12-10,,Negotiation,11800.0,False
1308,81,19,3,2025-10-23,2026-02-13,Closed Lost,7400.0,False
1309,84,2,1,2024-10-20,2025-03-02,Closed Lost,4900.0,False
1310,49,12,2,2025-11-01,2025-11-20,Closed Won,4500.0,True
1311,20,14,1,2024-11-27,2025-04-08,Closed Lost,8800.0,False
1312,86,6,3,2025-12-31,,Qualified,5900.0,False
1313,92,13,3,2025-05-27,2025-06-30,Closed Lost,6600.0,False
1314,63,4,1,2025-05-14,2025-07-23,Closed Lost,13200.0,False
1315,61,18,2,2024-08-31,,Proposal,10100.0,False
1316,49,12,2,2025-11-22,2026-05-16,Closed Won,17900.0,True
1317,71,20,3,2025-05-22,,Qualified,4900.0,False
1318,1,19,1,2024-08-30,2024-12-14,Closed Lost,5700.0,False
1319,96,8,2,2025-03-18,,Proposal,8900.0,False
1320,13,7,2,2024-12-23,2025-01-02,Closed Lost,20100.0,False
1321,94,16,3,2024-09-24,,Qualified,5400.0,False
1322,87,19,2,2026-01-17,2026-04-21,Closed Lost,8300.0,False
1323,51,6,1,2025-03-14,2025-06-12,Closed Won,15700.0,True
1324,56,20,3,2026-01-22,2026-03-15,Closed Won,8300.0,True
1325,83,11,3,2026-01-21,2026-07-05,Closed Lost,13500.0,False
1326,62,5,1,2025-11-08,2026-02-10,Closed Won,21600.0,True
1327,32,16,3,2025-07-27,2025-08-09,Closed Won,9400.0,True
1328,30,7,2,2025-11-03,2026-01-25,Closed Lost,10200.0,False
1329,29,5,2,2025-11-10,,Qualified,11700.0,False
1330,49,11,1,2025-01-05,2025-07-02,Closed Lost,5200.0,False
1331,45,15,2,2025-09-13,,Negotiation,3900.0,False
1332,93,3,1,2024-09-16,2024-12-24,Closed Lost,8800.0,False
1333,30,5,1,2026-01-10,2026-02-05,Closed Lost,5900.0,False
1334,16,5,2,2025-07-13,,Negotiation,13700.0,False
1335,40,9,1,2025-07-26,,Qualified,9500.0,False
1336,19,15,2,2024-11-25,2024-12-28,Closed Lost,13600.0,False
1337,18,3,3,2026-02-18,2026-06-24,Closed Lost,4400.0,False
1338,1,6,3,2025-01-15,2025-02-15,Closed Won,13400.0,True
1339,78,17,1,2025-04-10,2025-06-07,Closed Lost,2600.0,False
1340,47,8,2,2025-12-30,2026-01-26,Closed Lost,4600.0,False
1341,66,11,2,2024-09-29,2024-10-23,Closed Won,11100.0,True
1342,92,6,3,2025-10-21,2025-12-05,Closed Lost,6300.0,False
1343,94,8,3,2025-11-02,2025-11-23,Closed Lost,6600.0,False
1344,38,10,2,2025-08-25,,Qualified,8500.0,False
1345,51,3,1,2025-08-02,,Qualified,16500.0,False
1346,63,14,3,2025-01-29,2025-03-28,Closed Lost,3100.0,False
1347,4,14,1,2026-02-23,2026-05-12,Closed Lost,15100.0,False
1348,1,10,1,2026-02-14,2026-03-20,Closed Lost,15600.0,False
1349,8,12,3,2025-01-13,,Proposal,6300.0,False
1350,29,6,1,2025-08-02,2025-12-04,Closed Won,5700.0,True
1351,55,12,1,2025-05-18,2025-10-15,Closed Lost,7600.0,False
1352,3,14,2,2025-05-17,2025-06-27,Closed Lost,5700.0,False
1353,32,2,1,2025-02-07,2025-07-08,Closed Won,9600.0,True
1354,10,9,2,2024-09-24,2025-01-07,Closed Won,10300.0,True
1355,74,10,3,2025-09-03,,Negotiation,3700.0,False
1356,83,17,3,2025-03-24,2025-08-17,Closed Won,5100.0,True
1357,34,17,2,2025-11-05,2026-02-02,Closed Won,4500.0,True
1358,97,3,3,2025-12-27,2026-02-19,Closed Lost,9000.0,False
1359,87,19,1,2025-09-19,2025-10-17,Closed Lost,12500.0,False
1360,55,1,1,2025-12-24,2026-05-02,Closed Lost,4700.0,False
1361,92,12,1,2024-09-20,2025-01-31,Closed Lost,12500.0,False
1362,32,7,3,2024-09-30,2024-11-27,Closed Lost,5100.0,False
1363,50,4,1,2025-02-11,,Qualified,11600.0,False
1364,7,10,3,2024-09-08,,Proposal,7000.0,False
1365,93,13,1,2024-10-17,2024-12-28,Closed Lost,6500.0,False
1366,8,2,2,2025-04-05,,Proposal,14300.0,False
1367,65,10,3,2024-10-28,,Negotiation,19800.0,False
1368,57,4,3,2025-03-07,2025-04-07,Closed Won,3100.0,True
1369,67,18,1,2024-09-14,2024-12-23,Closed Lost,10900.0,False
1370,88,5,3,2025-04-16,2025-05-07,Closed Lost,8900.0,False
1371,87,19,3,2025-01-07,2025-05-15,Closed Won,11300.0,True
1372,59,2,2,2025-12-08,,Negotiation,3900.0,False
1373,72,12,2,2025-04-08,2025-07-27,Closed Won,4700.0,True
1374,54,17,1,2025-07-05,2025-08-18,Closed Won,5800.0,True
1375,67,10,2,2025-03-11,2025-09-01,Closed Lost,9000.0,False
1376,51,2,1,2025-05-07,2025-09-05,Closed Won,5600.0,True
1377,97,6,1,2025-12-15,2026-01-29,Closed Lost,6900.0,False
1378,92,8,1,2025-02-16,2025-06-10,Closed Won,12300.0,True
1379,8,19,3,2024-12-23,2025-01-15,Closed Won,22600.0,True
1380,34,11,2,2025-07-30,,Qualified,11800.0,False
1381,35,12,1,2025-02-09,,Qualified,12500.0,False
1382,96,9,2,2024-10-20,,Proposal,7400.0,False
1383,88,2,1,2025-11-30,,Proposal,5200.0,False
1384,78,8,2,2025-05-09,,Negotiation,6900.0,False
1385,32,11,2,2025-08-30,2025-10-22,Closed Lost,7900.0,False
1386,46,4,1,2024-11-25,2025-01-06,Closed Lost,4500.0,False
1387,16,10,3,2024-12-25,2025-03-05,Closed Lost,12200.0,False
1388,68,20,2,2024-10-02,2025-01-11,Closed Won,17300.0,True
1389,37,16,3,2025-05-03,2025-08-22,Closed Lost,8600.0,False
1390,54,8,3,2024-08-29,,Proposal,13900.0,False
1391,85,4,1,2025-12-06,2026-05-07,Closed Lost,14800.0,False
1392,14,10,1,2026-01-15,2026-06-19,Closed Lost,4800.0,False
1393,95,12,1,2024-10-30,2025-02-25,Closed Lost,3400.0,False
1394,55,14,2,2024-11-11,2025-01-21,Closed Lost,6300.0,False
1395,48,16,1,2026-02-15,,Negotiation,8500.0,False
1396,82,18,1,2025-05-11,2025-07-04,Closed Lost,4500.0,False
1397,7,12,2,2024-11-19,2025-02-18,Closed Won,16500.0,True
1398,74,18,2,2025-03-18,2025-05-06,Closed Lost,21500.0,False
1399,7,7,1,2025-03-23,,Negotiation,8900.0,False
1400,33,20,1,2025-05-15,2025-10-23,Closed Lost,5000.0,False
1401,23,7,1,2025-06-11,2025-07-06,Closed Lost,10300.0,False
1402,85,9,1,2025-03-17,,Negotiation,5000.0,False
1403,19,1,3,2025-07-21,2025-11-19,Closed Lost,14400.0,False
1404,19,6,3,2024-11-07,2025-01-02,Closed Lost,7200.0,False
1405,36,6,1,2025-06-06,2025-07-25,Closed Won,11700.0,True
1406,29,12,3,2024-10-08,,Negotiation,12700.0,False
1407,60,12,2,2025-03-10,2025-06-28,Closed Lost,10600.0,False
1408,82,10,3,2025-10-23,2026-02-22,Closed Lost,19800.0,False
1409,2,6,3,2025-03-20,2025-05-16,Closed Lost,8900.0,False
1410,1,17,1,2025-10-16,2026-02-05,Closed Lost,6300.0,False
1411,47,19,3,2025-01-23,2025-05-21,Closed Won,2800.0,True
1412,69,18,3,2026-01-26,2026-07-20,Closed Won,2600.0,True
1413,20,6,3,2025-10-11,2025-12-28,Closed Won,11200.0,True
1414,11,19,3,2025-08-10,2026-01-02,Closed Lost,7400.0,False
1415,2,10,2,2025-01-26,2025-04-22,Closed Lost,5400.0,False
1416,67,8,1,2025-05-10,2025-10-14,Closed Lost,4600.0,False
1417,87,6,1,2024-11-07,2025-01-01,Closed Won,11700.0,True
1418,12,7,2,2025-12-23,2026-06-13,Closed Lost,5000.0,False
1419,20,1,3,2024-12-31,2025-02-22,Closed Lost,18300.0,False
1420,5,18,2,2025-11-20,,Qualified,26300.0,False
1421,37,20,3,2025-02-01,2025-02-14,Closed Lost,5200.0,False
1422,38,12,2,2024-09-06,2024-11-17,Closed Lost,11300.0,False
1423,94,16,1,2025-04-11,2025-07-03,Closed Won,10100.0,True
1424,9,10,1,2025-03-05,2025-05-12,Closed Won,4900.0,True
1425,98,10,1,2026-02-15,,Negotiation,5000.0,False
1426,53,14,3,2025-08-16,2025-09-29,Closed Won,7600.0,True
1427,44,20,3,2025-07-19,2025-11-27,Closed Lost,4600.0,False
1428,99,10,2,2025-10-23,2026-01-21,Closed Lost,14000.0,False
1429,86,10,2,2026-01-01,2026-06-17,Closed Lost,7200.0,False
1430,24,11,1,2025-12-21,2026-01-25,Closed Lost,4600.0,False
1431,81,2,3,2025-11-14,2026-03-14,Closed Lost,7800.0,False
1432,74,20,2,2025-10-09,,Qualified,10200.0,False
1433,30,8,3,2025-07-18,,Qualified,5600.0,False
1434,59,7,3,2025-01-16,2025-05-08,Closed Lost,3000.0,False
1435,87,8,1,2025-05-08,2025-09-22,Closed Lost,8600.0,False
1436,96,1,1,2025-06-10,,Proposal,4400.0,False
1437,81,2,3,2025-01-12,2025-07-10,Closed Lost,5400.0,False
1438,81,18,3,2025-08-22,2025-09-05,Closed Won,10200.0,True
1439,14,15,3,2024-11-20,,Proposal,6000.0,False
1440,9,1,3,2025-02-02,2025-06-05,Closed Lost,7600.0,False
1441,40,5,1,2025-12-16,2026-01-20,Closed Lost,16800.0,False
1442,66,2,2,2024-11-14,2024-11-22,Closed Lost,6800.0,False
1443,25,20,1,2024-11-07,2025-03-06,Closed Lost,22300.0,False
1444,73,3,2,2026-01-21,,Proposal,11700.0,False
1445,22,19,3,2025-12-20,2026-04-13,Closed Won,5100.0,True
1446,4,18,2,2024-12-04,,Negotiation,6400.0,False
1447,26,18,1,2025-11-17,2025-12-30,Closed Lost,4300.0,False
1448,58,14,1,2025-12-22,2026-03-10,Closed Won,11100.0,True
1449,29,8,3,2025-07-27,2025-08-29,Closed Lost,15700.0,False
1450,98,12,1,2025-12-13,2026-04-21,Closed Lost,6800.0,False
1451,87,10,3,2025-04-02,2025-08-20,Closed Lost,3200.0,False
1452,37,20,1,2024-08-31,2024-10-21,Closed Lost,9700.0,False
1453,75,17,1,2024-10-14,,Negotiation,5300.0,False
1454,70,11,3,2024-11-07,,Qualified,5700.0,False
1455,18,2,2,2026-01-07,2026-06-08,Closed Lost,9500.0,False
1456,85,4,1,2025-07-04,2025-11-07,Closed Lost,15000.0,False
1457,42,1,2,2025-02-03,,Negotiation,11700.0,False
1458,100,15,1,2025-05-28,2025-06-28,Closed Won,10000.0,True
1459,41,13,1,2024-09-18,2024-10-21,Closed Lost,7500.0,False
1460,38,8,1,2024-10-31,,Qualified,4200.0,False
1461,34,4,1,2025-03-28,2025-09-22,Closed Lost,9600.0,False
1462,17,10,2,2025-08-22,2025-12-12,Closed Lost,11600.0,False
1463,37,19,2,2025-06-24,2025-12-04,Closed Won,6000.0,True
1464,25,18,1,2024-12-24,2025-02-12,Closed Won,6700.0,True
1465,76,5,1,2024-09-10,2025-01-01,Closed Won,14100.0,True
1466,87,19,2,2025-05-06,2025-06-17,Closed Lost,6700.0,False
1467,86,16,3,2025-06-14,,Proposal,7100.0,False
1468,85,1,3,2024-09-13,2024-09-25,Closed Won,7800.0,True
1469,27,12,2,2025-11-15,2026-04-23,Closed Won,11300.0,True
1470,57,2,1,2026-02-23,2026-08-07,Closed Won,9400.0,True
1471,31,8,1,2024-10-09,,Proposal,9000.0,False
1472,6,18,3,2025-02-21,,Qualified,17300.0,False
1473,91,16,3,2025-10-31,,Negotiation,6600.0,False
1474,40,5,2,2024-12-07,2024-12-26,Closed Lost,5000.0,False
1475,98,13,3,2025-02-26,,Proposal,13500.0,False
1476,12,19,2,2024-11-16,2025-03-30,Closed Lost,9100.0,False
1477,53,3,3,2025-11-21,2026-02-01,Closed Lost,6000.0,False
1478,71,8,3,2025-01-06,2025-04-07,Closed Lost,6800.0,False
1479,10,12,3,2025-07-24,2025-08-23,Closed Lost,4300.0,False
1480,45,2,1,2025-12-04,,Qualified,9100.0,False
1481,17,11,1,2025-09-29,2026-01-19,Closed Lost,3900.0,False
1482,26,12,1,2026-02-13,2026-05-28,Closed Lost,11400.0,False
1483,85,18,3,2024-11-02,2025-01-07,Closed Lost,6200.0,False
1484,92,13,2,2024-09-15,2024-09-30,Closed Won,4000.0,True
1485,62,5,2,2025-12-20,2026-05-05,Closed Lost,14000.0,False
1486,46,12,2,2024-10-17,2024-12-18,Closed Lost,25000.0,False
1487,64,2,2,2025-04-02,2025-09-13,Closed Won,10100.0,True
1488,2,5,1,2025-02-17,2025-03-17,Closed Lost,7000.0,False
1489,54,7,1,2025-10-30,,Proposal,5000.0,False
1490,65,12,3,2025-11-15,,Proposal,9200.0,False
1491,51,16,3,2025-12-27,,Negotiation,11100.0,False
1492,53,8,2,2025-02-27,,Qualified,8100.0,False
1493,36,9,1,2025-10-16,2025-11-07,Closed Won,12700.0,True
1494,26,15,2,2025-04-28,,Negotiation,17300.0,False
1495,29,5,3,2025-02-02,2025-04-14,Closed Lost,4300.0,False
1496,21,13,3,2025-05-04,,Negotiation,9400.0,False
1497,11,5,2,2025-12-11,2026-02-25,Closed Lost,3100.0,False
1498,40,11,3,2025-10-13,,Proposal,5400.0,False
1499,11,10,2,2025-02-08,2025-05-24,Closed Lost,11600.0,False
1500,36,20,1,2025-07-05,2025-10-20,Closed Lost,7900.0,False
1501,59,13,2,2025-02-12,2025-06-03,Closed Won,3600.0,True
1502,39,9,1,2025-12-05,2026-04-30,Closed Won,13700.0,True
1503,99,14,1,2025-08-02,,Negotiation,6200.0,False
1504,54,18,3,2025-11-10,2025-12-28,Closed Lost,12400.0,False
1505,98,15,3,2024-09-09,2024-12-07,Closed Lost,10500.0,False
1506,55,10,3,2024-10-31,,Proposal,5300.0,False
1507,24,7,2,2025-07-26,2025-11-14,Closed Lost,12500.0,False
1508,22,8,2,2026-01-31,2026-07-11,Closed Lost,9500.0,False
1509,69,3,3,2025-11-21,2025-12-25,Closed Won,8800.0,True
1510,56,15,2,2025-05-18,2025-06-19,Closed Won,6400.0,True
1511,33,16,3,2025-02-26,,Negotiation,4700.0,False
1512,36,4,2,2026-02-02,,Negotiation,6600.0,False
1513,20,6,1,2025-10-30,,Negotiation,6500.0,False
1514,83,1,1,2025-06-06,2025-06-13,Closed Lost,12400.0,False
1515,99,4,3,2026-01-03,2026-04-11,Closed Lost,3600.0,False
1516,81,11,2,2025-11-06,2026-01-09,Closed Lost,16900.0,False
1517,62,12,2,2025-06-21,,Negotiation,17400.0,False
1518,98,5,1,2024-11-17,2025-02-12,Closed Lost,5900.0,False
1519,73,16,1,2025-11-03,2025-12-05,Closed Lost,16300.0,False
1520,26,13,3,2026-02-14,2026-07-23,Closed Won,4900.0,True
1521,66,13,1,2024-09-13,2024-12-05,Closed Won,14200.0,True
1522,73,17,3,2026-01-21,,Qualified,5400.0,False
1523,73,7,1,2026-01-07,2026-03-26,Closed Lost,13600.0,False
1524,40,8,1,2025-12-02,2026-02-15,Closed Won,3900.0,True
1525,17,13,2,2024-12-01,2024-12-13,Closed Lost,13900.0,False
1526,1,16,1,2025-01-10,,Proposal,15400.0,False
1527,89,4,1,2025-01-07,2025-06-20,Closed Lost,3900.0,False
1528,61,8,3,2025-04-07,2025-06-06,Closed Lost,19500.0,False
1529,43,16,1,2025-05-30,2025-08-31,Closed Lost,13500.0,False
1530,42,10,3,2025-10-27,2025-11-13,Closed Lost,3000.0,False
1531,25,12,1,2024-10-01,,Qualified,6300.0,False
1532,39,12,1,2026-01-23,2026-06-12,Closed Lost,13600.0,False
1533,35,5,3,2025-03-21,,Qualified,11600.0,False
1534,3,16,2,2025-06-20,2025-09-11,Closed Won,8600.0,True
1535,44,1,3,2024-11-16,,Qualified,12900.0,False
1536,51,9,3,2025-09-23,,Qualified,5200.0,False
1537,94,12,3,2025-05-02,2025-08-15,Closed Lost,8300.0,False
1538,98,5,2,2026-02-06,2026-03-20,Closed Lost,5300.0,False
1539,12,20,1,2025-09-07,2026-02-05,Closed Lost,8700.0,False
1540,19,3,3,2025-11-09,2025-12-13,Closed Won,13400.0,True
1541,44,5,3,2024-09-24,2025-02-27,Closed Lost,12000.0,False
1542,59,2,2,2025-05-09,2025-08-25,Closed Lost,9100.0,False
1543,49,14,3,2025-04-13,,Qualified,13300.0,False
1544,61,2,1,2026-01-19,2026-02-09,Closed Won,14000.0,True
1545,17,13,2,2025-06-26,,Negotiation,19900.0,False
1546,74,7,1,2024-10-31,2024-11-30,Closed Lost,14500.0,False
1547,57,10,1,2025-11-19,2025-12-25,Closed Lost,11300.0,False
1548,55,13,2,2025-11-04,,Negotiation,12900.0,False
1549,47,16,3,2025-08-21,2025-10-27,Closed Won,9200.0,True
1550,12,14,1,2025-12-16,2026-03-10,Closed Won,7000.0,True
1551,62,11,1,2025-01-13,,Proposal,12500.0,False
1552,80,10,1,2024-09-15,,Negotiation,11800.0,False
1553,88,6,1,2025-10-21,2025-12-17,Closed Won,9400.0,True
1554,83,4,2,2025-02-13,2025-08-10,Closed Won,7400.0,True
1555,8,1,2,2025-07-13,2025-10-22,Closed Lost,7200.0,False
1556,95,7,1,2025-08-05,2025-08-24,Closed Won,6600.0,True
1557,21,9,3,2024-09-09,2024-12-14,Closed Lost,15200.0,False
1558,81,8,1,2024-10-05,2025-02-28,Closed Lost,14600.0,False
1559,87,5,3,2025-01-24,2025-04-22,Closed Lost,14300.0,False
1560,80,19,1,2025-09-03,,Proposal,4800.0,False
1561,70,10,3,2025-09-28,,Qualified,6800.0,False
1562,72,11,1,2025-04-04,2025-05-29,Closed Won,7100.0,True
1563,25,15,3,2025-03-27,2025-05-25,Closed Lost,6000.0,False
1564,82,6,1,2024-09-22,2024-11-07,Closed Won,20600.0,True
1565,89,15,1,2024-10-20,2025-02-10,Closed Lost,9900.0,False
1566,12,5,3,2025-08-10,2025-09-09,Closed Lost,9600.0,False
1567,15,19,2,2025-11-10,2026-03-04,Closed Lost,6400.0,False
1568,59,19,3,2025-04-14,2025-05-23,Closed Lost,12500.0,False
1569,26,10,2,2024-12-07,,Negotiation,24200.0,False
1570,26,12,1,2025-03-01,,Negotiation,8400.0,False
1571,47,4,3,2026-02-03,,Proposal,7200.0,False
1572,32,18,3,2025-04-24,2025-06-22,Closed Won,7700.0,True
1573,10,16,3,2024-11-06,2024-12-31,Closed Lost,6900.0,False
1574,16,8,2,2026-02-20,2026-05-15,Closed Lost,8100.0,False
1575,71,4,2,2025-05-16,,Proposal,6000.0,False
1576,17,12,1,2025-07-05,2025-10-21,Closed Lost,5200.0,False
1577,23,2,2,2024-12-21,2025-04-28,Closed Lost,8000.0,False
1578,26,4,2,2024-09-16,2025-01-03,Closed Lost,8400.0,False
1579,85,5,1,2025-10-28,2026-02-01,Closed Lost,7100.0,False
1580,86,3,3,2025-01-29,2025-05-05,Closed Lost,16800.0,False
1581,7,9,3,2024-12-14,2025-05-29,Closed Won,10000.0,True
1582,14,18,1,2026-01-06,2026-05-13,Closed Lost,11700.0,False
1583,79,11,3,2025-02-04,2025-07-09,Closed Lost,11900.0,False
1584,7,3,2,2025-02-13,2025-07-15,Closed Lost,8500.0,False
1585,9,2,1,2024-08-23,2024-10-28,Closed Lost,9000.0,False
1586,48,9,1,2024-11-16,,Qualified,5300.0,False
1587,72,14,1,2025-07-08,2025-12-02,Closed Won,11200.0,True
1588,59,4,3,2025-09-27,2026-03-04,Closed Won,6900.0,True
1589,87,9,1,2025-09-08,2025-10-14,Closed Lost,5900.0,False
1590,93,13,1,2025-07-06,,Negotiation,15500.0,False
1591,82,18,1,2025-04-29,2025-07-27,Closed Won,4200.0,True
1592,95,15,3,2026-01-29,2026-05-26,Closed Won,19100.0,True
1593,94,10,2,2025-05-05,2025-08-27,Closed Lost,18400.0,False
1594,39,16,1,2025-06-25,2025-10-20,Closed Won,7300.0,True
1595,99,12,2,2025-01-13,2025-02-13,Closed Won,19800.0,True
1596,18,20,3,2025-09-17,2025-11-12,Closed Lost,5200.0,False
1597,59,5,3,2025-02-07,,Qualified,13300.0,False
1598,17,2,3,2025-06-16,,Negotiation,8200.0,False
1599,14,10,3,2025-04-12,,Negotiation,3300.0,False
1600,31,1,2,2025-05-20,2025-08-18,Closed Lost,5900.0,False
1601,24,7,1,2024-10-21,,Negotiation,7400.0,False
1602,99,17,3,2025-06-14,2025-11-25,Closed Lost,12000.0,False
1603,60,16,3,2025-12-02,2026-01-07,Closed Won,6400.0,True
1604,45,3,2,2025-04-14,,Proposal,7100.0,False
1605,98,14,2,2025-04-13,2025-06-16,Closed Lost,10600.0,False
1606,3,10,3,2025-08-25,2025-12-03,Closed Lost,10300.0,False
1607,37,7,1,2025-04-11,2025-05-28,Closed Lost,7700.0,False
1608,43,17,1,2025-12-26,2026-04-05,Closed Won,7000.0,True
1609,40,6,3,2026-01-07,,Qualified,13000.0,False
1610,90,4,2,2025-09-07,2026-02-24,Closed Lost,6900.0,False
1611,55,17,3,2025-10-24,2026-01-02,Closed Won,4500.0,True
1612,87,9,3,2025-08-21,2025-12-03,Closed Won,6700.0,True
1613,39,4,2,2025-03-12,,Proposal,10700.0,False
1614,15,7,3,2025-01-15,2025-04-19,Closed Won,7500.0,True
1615,4,2,3,2025-11-22,2026-02-14,Closed Won,6300.0,True
1616,93,17,3,2025-01-04,,Proposal,4300.0,False
1617,86,8,2,2025-05-13,2025-07-30,Closed Won,7500.0,True
1618,25,15,1,2024-10-25,2024-11-14,Closed Lost,9100.0,False
1619,13,15,1,2025-12-26,,Proposal,4900.0,False
1620,82,8,2,2024-10-02,2024-12-13,Closed Won,7400.0,True
1621,33,16,1,2025-06-14,,Negotiation,4700.0,False
1622,16,19,3,2024-08-25,2024-11-07,Closed Lost,7600.0,False
1623,42,11,1,2024-12-10,,Proposal,19200.0,False
1624,66,2,3,2025-03-31,,Negotiation,8800.0,False
1625,55,17,1,2025-08-27,2026-02-17,Closed Won,3700.0,True
1626,99,16,2,2025-08-25,2026-01-31,Closed Lost,9600.0,False
1627,42,15,1,2025-11-01,,Qualified,15600.0,False
1628,34,13,1,2024-08-26,2025-01-10,Closed Lost,4100.0,False
1629,30,15,1,2025-04-23,2025-07-07,Closed Won,4800.0,True
1630,13,4,2,2025-02-04,2025-05-23,Closed Lost,9200.0,False
1631,13,16,1,2024-09-17,,Proposal,7800.0,False
1632,18,12,2,2025-09-21,,Proposal,14800.0,False
1633,32,4,3,2025-12-09,2026-01-24,Closed Lost,7400.0,False
1634,96,3,1,2024-09-08,2024-10-22,Closed Lost,12200.0,False
1635,99,17,2,2024-11-22,,Proposal,17400.0,False
1636,39,18,2,2025-12-18,,Negotiation,5300.0,False
1637,46,18,1,2026-02-16,2026-07-30,Closed Lost,11800.0,False
1638,29,17,3,2025-03-15,,Negotiation,6600.0,False
1639,62,12,2,2026-01-06,,Proposal,2700.0,False
1640,93,4,1,2025-09-26,2025-11-06,Closed Lost,10300.0,False
1641,62,12,3,2025-03-17,,Qualified,10900.0,False
1642,57,20,2,2025-01-15,2025-07-01,Closed Won,3700.0,True
1643,16,15,2,2024-12-01,2025-02-23,Closed Won,6500.0,True
1644,56,16,3,2025-04-20,2025-06-03,Closed Lost,5900.0,False
1645,10,5,3,2025-02-01,,Negotiation,12100.0,False
1646,30,15,1,2025-02-11,,Proposal,3700.0,False
1647,25,17,1,2026-01-06,2026-04-22,Closed Lost,8500.0,False
1648,84,18,2,2026-02-20,2026-04-05,Closed Lost,2500.0,False
